folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom
06,1014355,06-143817,00,Tristan & America Inc,,Issued,2006-01-18,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,D06/52,Unit,701,W Georgia St,Vancouver,BC,CA,,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}"
06,1014362,06-143824,00,Macaco Coffee Bar Inc,The Potter's Wheel Gift Shop,Issued,2006-01-04,2006-12-31,Retail Dealer *Historic*,Gifts/Novelties,,,130,E Pender St,Vancouver,BC,CA,V6A 1T3,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101491515653, 49.2801628817922], 'type': 'Point'}, 'properties': {}}"
06,1014380,06-143842,00,Pier 1 Imports (US) Inc,Pier 1 mports #336,Issued,2006-01-11,2006-12-31,Retail Dealer *Historic*,Furnishings,,,1702,W Broadway,Vancouver,BC,CA,V6J 1Y1,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.144264619103, 49.2633795780173], 'type': 'Point'}, 'properties': {}}"
06,1014384,06-143846,00,Thu Pham & Thuy Vy Pham,Wedding Belles Bridal,Gone Out of Business,,,Retail Dealer *Historic*,Clothing/Shoes,,,2639,W 4th Av,Vancouver,BC,CA,,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.16570473349, 49.2685797494561], 'type': 'Point'}, 'properties': {}}"
06,1014388,06-143850,00,(Mizuho Furukawa),Aoi Beauty Studio & Esthetics,Issued,2005-11-24,2006-12-31,Retail Dealer *Historic*,Other,,,520,Beatty St,Vancouver,BC,CA,V6B 2L3,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.108684959785, 49.2807958789754], 'type': 'Point'}, 'properties': {}}"
06,1014415,06-143877,00,Rogers Video A Div of Rogers Cable Systems Ltd,Rogers Video,Issued,2005-12-07,2006-12-31,Rentals *Historic*,Video Rental,,,1295,DAVIE ST,Vancouver,BC,,V6E 1N4,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.133884220028, 49.2824747174825], 'type': 'Point'}, 'properties': {}}"
06,1014420,06-143882,00,Rogers Video A Div of Rogers Cable Systems Ltd,Rogers Video,Issued,2005-12-07,2006-12-31,Retail Dealer - Food *Historic*,,,,1295,DAVIE ST,Vancouver,BC,,V6E 1N4,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.133884220028, 49.2824747174825], 'type': 'Point'}, 'properties': {}}"
06,1014425,06-143887,00,628985 Saskatchewan Ltd,Adult Source Video,Gone Out of Business,,,Rentals *Historic*,Adult Video Rental,119,Unit,2838,E HASTINGS ST,Vancouver,BC,CA,V5K5C5,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.045285669921, 49.2808591310325], 'type': 'Point'}, 'properties': {}}"
06,1014427,06-143889,00,C & E Canada Inc,Crabtree & Evelyn #1,Issued,2006-01-09,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,,,,,Vancouver,BC,CA,,,000,60.0,2025-04-22T14:21:40+00:00,
06,1014428,06-143890,00,Highlander Enterprises Ltd,Granville Tobacconist,Issued,2005-11-22,2006-12-31,Retail Dealer - Food *Historic*,,,,993,GRANVILLE ST,Vancouver,BC,CA,V6Z 2A8,,000,197.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.123179293396, 49.2795396511048], 'type': 'Point'}, 'properties': {}}"
06,1014438,06-143900,00,A & B Tool Rentals Ltd,A & B Tool Rentals,Issued,2005-11-29,2006-12-31,Rentals *Historic*,Other,,,2223,Commercial Drive,Vancouver,BC,CA,V5N 4B6,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.070113768821, 49.2645729136014], 'type': 'Point'}, 'properties': {}}"
06,1014440,06-143902,00,LG Cashmere Ltd,,Issued,2006-01-11,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,1181,Unit,88,W Pender St,Vancouver,BC,CA,V6B 6N9,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.106751856679, 49.280289660285], 'type': 'Point'}, 'properties': {}}"
06,1014442,06-143904,00,G H Enterprises Ltd,Acrylic Ideas,Issued,2006-01-06,2006-12-31,Retail Dealer *Historic*,,,,,,Vancouver,BC,CA,,,000,106.0,2025-04-22T14:21:40+00:00,
06,1014447,06-143909,00,M J M L Enterprises Ltd,Penelope's On The Drive,Issued,2005-11-23,2006-12-31,Retail Dealer *Historic*,Gifts/Novelties,,,1009,Commercial Drive,Vancouver,BC,CA,V5L 3L7,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.069906047288, 49.27548261842], 'type': 'Point'}, 'properties': {}}"
06,1014453,06-143915,00,(May Chiu),,Issued,2005-12-21,2006-12-31,Retail Dealer *Historic*,,,,531,Main St,Vancouver,BC,CA,V6A 2V1,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100170771679, 49.2798740746599], 'type': 'Point'}, 'properties': {}}"
06,1014465,06-143927,00,Rey Janssen Lim (Rey Lim),Lingo Magazines and More,Gone Out of Business,,,Retail Dealer *Historic*,Gifts/Novelties,,,2686,W 4th Av,Vancouver,BC,CA,V6K 1P7,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.165766694771, 49.2680569673882], 'type': 'Point'}, 'properties': {}}"
06,1014476,06-143938,00,Collega Retail (Canada) Inc,Aveda,Issued,2005-12-21,2006-12-31,Retail Dealer *Historic*,Other,,,948,ROBSON ST,Vancouver,BC,CA,V6Z 2E7,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122552391411, 49.2825746435834], 'type': 'Point'}, 'properties': {}}"
06,1014479,06-143941,00,Bentley Leathers Inc,Bentley 697,Issued,2005-12-07,2006-12-31,Retail Dealer *Historic*,Other,208,Unit,555,Burrard St,Vancouver,BC,CA,V7X 1V1,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118959746657, 49.2865570713147], 'type': 'Point'}, 'properties': {}}"
06,1014480,06-143942,00,Imperial Chinese Health Foods and Herbs Inc,,Issued,2006-01-04,2006-12-31,Retail Dealer - Food *Historic*,Vitamins/Health Food,,,223,E GEORGIA ST,Vancouver,BC,CA,V6A 1Z6,,000,197.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.09841302549, 49.2788163935153], 'type': 'Point'}, 'properties': {}}"
06,1014482,06-143944,00,Rogers Entertainment Inc,Rogers Video,Issued,2005-12-07,2006-12-31,Rentals *Historic*,Video Rental,,,5503,West Boulevard,Vancouver,BC,CA,V6M 3W5,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.155867328486, 49.2362974199326], 'type': 'Point'}, 'properties': {}}"
06,1014489,06-143951,00,Iris The Visual Group Western Canada Inc,IRIS Store #667,Inactive,2006-01-20,2006-12-31,Retail Dealer *Historic*,,,,557,Granville St,Vancouver,BC,CA,V7Y 1E8,,000,60.0,2025-04-22T14:21:40+00:00,
06,1014502,06-143964,00,Telus Communications Inc,,Issued,2005-11-28,2006-12-31,Retail Dealer *Historic*,Furnishings,,,768,SEYMOUR ST,Vancouver,BC,CA,V6B 3K9,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117832317953, 49.2810181072163], 'type': 'Point'}, 'properties': {}}"
06,1014511,06-143973,00,Andrew Pak Yau Chan (Andrew Chan),Yanna Bridal Fashions,Issued,2005-12-22,2006-12-31,Retail Dealer *Historic*,,115,Unit,511,W 7th Av,Vancouver,BC,CA,V5Z4R2,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116005104463, 49.2652276020106], 'type': 'Point'}, 'properties': {}}"
06,1014532,06-143994,00,(James Cooke),Cooke Yacht Services,Issued,2006-01-16,2006-12-31,Repair/ Service/Maintenance *Historic*,,,,,,Vancouver,BC,CA,,,000,60.0,2025-04-22T14:21:40+00:00,
05,1014541,05-197394,00,Mystical Distributing Company Ltd,,Pending,,,Retail Dealer *Historic*,Other,,,3638,KINGSWAY,Vancouver,BC,CA,V5R 5M2,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.025972577545, 49.2319197007627], 'type': 'Point'}, 'properties': {}}"
06,1014545,06-144005,00,Stranded Accessories Ltd,Stranded,Gone Out of Business,,,Retail Dealer *Historic*,Other,1,Unit,3539,MAIN ST,Vancouver,BC,CA,V5V 3N4,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101262724669, 49.253280825683], 'type': 'Point'}, 'properties': {}}"
06,1014547,06-144007,00,657174 BC Ltd,Kin's Farm Market,Issued,2005-12-09,2006-12-31,Retail Dealer - Food *Historic*,Produce,19,Unit,555,W 12TH AV,Vancouver,BC,CA,V5Z 3X7,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116286093249, 49.2608633217122], 'type': 'Point'}, 'properties': {}}"
06,1014587,06-144046,00,Mantique Fashions Ltd,Sakura,Issued,2006-01-16,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,,,1053,DAVIE ST,Vancouver,BC,CA,V6E 1M5,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.130336135965, 49.280179246318], 'type': 'Point'}, 'properties': {}}"
06,1014598,06-144057,00,Via Rail Canada Inc,,Issued,2006-01-06,2006-12-31,Retail Dealer *Historic*,,,,1150,STATION ST,Vancouver,BC,CA,V6A 4V7,,000,194.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.097968780581, 49.2737669456772], 'type': 'Point'}, 'properties': {}}"
06,1014611,06-144070,00,Indigo Books & Music Inc,,Issued,2005-12-13,2006-12-31,Retail Dealer *Historic*,Books/Stationary,103,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014621,06-144080,00,E-Zee Spy Surveillance Equipment Ltd,,Issued,2006-01-18,2006-12-31,Retail Dealer *Historic*,Electronics,,,3495,Kingsway,Vancouver,BC,CA,V5R5L5,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.029822746866, 49.2322909585676], 'type': 'Point'}, 'properties': {}}"
06,1014645,06-144104,00,Extra Trading Ltd,Gift Ideas,Issued,2006-01-06,2006-12-31,Retail Dealer *Historic*,Gifts/Novelties,,,1319,ROBSON ST,Vancouver,BC,CA,V6E 1C6,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.128835076762, 49.2874939803143], 'type': 'Point'}, 'properties': {}}"
06,1014649,06-144108,00,The Body Shop Canada Limited,The Body Shop,Issued,2006-01-10,2006-12-31,Retail Dealer *Historic*,,270,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014660,06-144119,00,601 Sports Ltd,Fila Boutique,Gone Out of Business,,,Retail Dealer *Historic*,Clothing/Shoes,,,1053,Robson St,Vancouver,BC,,V6E 1A9,,000,,2025-04-22T14:21:40+00:00,
06,1014665,06-144124,00,Rolando Katindig Lacsamana (Rolando Lacsamana),Roland Medical Equipment Services,Issued,2006-01-04,2006-12-31,Retail Dealer *Historic*,Other,,,,,Vancouver,BC,CA,,,000,60.0,2025-04-22T14:21:40+00:00,
06,1014677,06-144136,00,1209029 Ontario Limited,Nine West,Issued,2005-12-21,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,,,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014682,06-144141,00,CG Operations (H/O) Limited,Cotton Ginny,Issued,2006-01-19,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,447,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014689,06-144148,00,Boardwalk Gallery Inc,Vesna's Fiber Art Studio,Issued,2006-02-27,2006-12-31,Retail Dealer *Historic*,Art Gallery,12,Unit,1535,JOHNSTON ST,Vancouver,BC,CA,V6H 3R9,,000,146.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.134088548504, 49.2718365575468], 'type': 'Point'}, 'properties': {}}"
06,1014708,06-144167,00,The Nuance Group (Canada) Inc,,Gone Out of Business,,,Retail Dealer - Food *Historic*,,,,1024,ALBERNI ST,Vancouver,BC,CA,V6E 1A3,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122752096026, 49.2842646341272], 'type': 'Point'}, 'properties': {}}"
06,1014709,06-144168,00,No Limit Communications Inc,,Issued,2005-12-19,2006-12-31,Retail Dealer *Historic*,Other,101,Unit,6338,FRASER ST,Vancouver,BC,CA,V5W 3A4,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.090310512, 49.2270575853197], 'type': 'Point'}, 'properties': {}}"
06,1014713,06-144172,00,Apollo Auto Alarm & Sound Systems Ltd,,Issued,2006-02-27,2006-12-31,Repair/ Service/Maintenance *Historic*,,,,1040,CLARK DRIVE,Vancouver,BC,CA,V5L 3J9,,000,126.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.076863943062, 49.2751673257903], 'type': 'Point'}, 'properties': {}}"
06,1014720,06-144179,00,Teddy De Leon Samonte (Teddy Samonte),Kabayan Int'l Traders,Gone Out of Business,,,Retail Dealer *Historic*,Gifts/Novelties,,,691,SE MARINE DRIVE,Vancouver,BC,CA,V5X 2T6,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.092820669083, 49.2112711728343], 'type': 'Point'}, 'properties': {}}"
06,1014729,06-144188,00,Foot Locker Canada Corporation,Foot Locker #99143,Issued,2006-01-19,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,D47,Unit,701,W GEORGIA ST,Vancouver,BC,CA,V7Y 1K8,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}"
06,1014730,06-144189,00,Foot Locker Canada Corporation,Foot Locker #99176,Issued,2006-01-19,2006-12-31,Retail Dealer *Historic*,,,,1147,ROBSON ST,Vancouver,BC,CA,V6E 1B1,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125726241191, 49.2855558149187], 'type': 'Point'}, 'properties': {}}"
06,1014732,06-144191,00,Modish Fashion Group Inc,,Issued,2006-01-05,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,211,Unit,650,W 41ST AV,Vancouver,BC,CA,V5Z 2M9,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014762,06-144221,00,(Justin Curbello),Pod Produce,Issued,2006-02-28,2006-12-31,Retail Dealer - Food *Historic*,Produce,,,688,E Hastings St,Vancouver,BC,CA,V6A IR1,,000,217.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.089771478886, 49.2808403025697], 'type': 'Point'}, 'properties': {}}"
06,1014784,06-144243,00,Esprit De Corp (1980) Ltd,,Issued,2005-12-15,2006-12-31,Retail Dealer *Historic*,Clothing/Shoes,,,1160,ROBSON ST,Vancouver,BC,CA,V6E 1B5,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.126492859755, 49.2852932007546], 'type': 'Point'}, 'properties': {}}"
06,1014803,06-144262,00,Wolford Canada Inc,,Issued,2006-01-13,2006-12-31,Retail Dealer *Historic*,,,,753,Burrard St,Vancouver,BC,CA,V6Z 1X6,,000,106.0,2025-04-22T14:21:40+00:00,
06,1014807,06-144266,00,Kitchen City Housewares,,Gone Out of Business,2005-12-20,2006-12-31,Retail Dealer *Historic*,Other,,,7215,MAIN ST,Vancouver,BC,CA,V5X 3J3,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.102285212614, 49.2190156820785], 'type': 'Point'}, 'properties': {}}"
06,1014810,06-144269,00,New Stone Age Holdings BC Ltd,,Gone Out of Business,,,Retail Dealer *Historic*,Kiosk - Temporary,KIOSK,,555,W 12TH AV,Vancouver,BC,CA,V5Z 3X7,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116286093249, 49.2608633217122], 'type': 'Point'}, 'properties': {}}"
06,1014811,06-144270,00,Roxanne L Perry (Roxanne Perry),Xxx Adult Superstore,Issued,2006-01-12,2006-12-31,Rentals *Historic*,Adult Video Rental,,,1097,Granville St,Vancouver,BC,CA,V6Z1L4,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.124698501144, 49.2785497028978], 'type': 'Point'}, 'properties': {}}"
06,1014824,06-144283,00,Westcoast Sport Consignor Corp,Westcoast Sport Consigner,Issued,2006-01-05,2006-12-31,Retail Dealer *Historic*,Sports & Leisure Equipment,101,Unit,1675,W 4TH AV,Vancouver,BC,CA,V6J 1L8,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.142684770047, 49.2682485570567], 'type': 'Point'}, 'properties': {}}"
06,1014829,06-144288,00,Sunglass Hut Of Canada Ltd,,Issued,2005-12-09,2006-12-31,Retail Dealer *Historic*,,,,650,W 41st Av,Vancouver,BC,CA,,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
06,1014850,06-144309,00,Forzani Group Ltd,Coast Mountain Sports #100,Issued,2006-01-04,2006-12-31,Retail Dealer *Historic*,Sports & Leisure Equipment,,,2201,W 4TH AV,Vancouver,BC,CA,V6K 1N8,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.156321786195, 49.2684346082645], 'type': 'Point'}, 'properties': {}}"
06,1014871,06-144330,00,Jose Ramon Mansor Palomares (Jose Palomares),Bicolandia Trading,Issued,2006-01-19,2006-12-31,Retail Dealer - Food *Historic*,Other,,,3085,MAIN ST,Vancouver,BC,CA,V5T 3G6,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.101667089964, 49.2576837829355], 'type': 'Point'}, 'properties': {}}"
06,1014874,06-144333,00,Sandra Rene Ladner (Sandra Ladner),Celsia Florist,Issued,2005-12-12,2006-12-31,Retail Dealer *Historic*,Flowers,,,1930,ARBUTUS ST,Vancouver,BC,CA,V6J 3X7,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.152592345049, 49.2683781475137], 'type': 'Point'}, 'properties': {}}"
06,1014876,06-144335,00,0727024 BC Ltd,Marketplace IGA #29 LTC,Issued,2005-12-21,2006-12-31,Retail Dealer *Historic*,Kiosk - Permanent,110,Unit,909,BURRARD ST,Vancouver,BC,CA,V6Z 2N2,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125192545307, 49.2824262173923], 'type': 'Point'}, 'properties': {}}"
06,1014884,06-144343,00,Greenstar Product Ltd,Collingwood Produce,Gone Out of Business,,,Retail Dealer - Food *Historic*,Produce,,,3548,W 41ST AV,Vancouver,BC,CA,V6N 3E6,,000,,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.183598245488, 49.2344572836182], 'type': 'Point'}, 'properties': {}}"
06,1014892,06-144351,00,Guess? Canada Corporation (Retail Div),Guess?,Issued,2006-01-26,2006-12-31,Retail Dealer *Historic*,,O001B,Unit,701,W GEORGIA ST,Vancouver,BC,CA,V7Y 1K8,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}"
06,1014907,06-144366,00,C & K World Trading Inc,,Issued,2005-11-28,2006-12-31,Retail Dealer *Historic*,,Main,Floor,375,WATER ST,Vancouver,BC,CA,V6B 5C6,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.110843128949, 49.2849835300209], 'type': 'Point'}, 'properties': {}}"
06,1014908,06-144367,00,Andrew Hermus Moore (Andrew Moore),TASED Books And Gifts,Gone Out of Business,,,Retail Dealer *Historic*,Other,,,,,Vancouver,BC,CA,,,000,,2025-04-22T14:21:40+00:00,
06,1014916,06-144375,00,(Itzhak Nagid),Jewelery Exchange Net Or Jewellery Exchange,Gone Out of Business,2005-12-15,2006-12-31,Retail Dealer *Historic*,Other,222,Unit,736,GRANVILLE ST,Vancouver,BC,CA,V6Z 1G3,,000,106.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118522373666, 49.2818433477786], 'type': 'Point'}, 'properties': {}}"
06,1014943,06-144393,00,A & W Flowers & Grocery Ltd,,Issued,2005-12-20,2006-12-31,Retail Dealer - Food *Historic*,Convenience Store,,,1388,E 49th Av,Vancouver,BC,CA,V5W 2J5,,000,197.0,2025-04-22T14:21:40+00:00,
06,1014974,06-144424,00,Ar Ar At Oriental Rug Co Ltd,,Issued,2005-11-29,2006-12-31,Retail Dealer *Historic*,Furnishings,,,2221,granville st,Vancouver,BC,CA,V6H 3G1,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.13890850632, 49.2658003649013], 'type': 'Point'}, 'properties': {}}"
06,1014992,06-144442,00,Atic Advance Technology International Inc,,Issued,2006-02-03,2006-12-31,Retail Dealer *Historic*,Electronics,,,45,E BROADWAY,Vancouver,BC,CA,V5T 1V4,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.10383369633, 49.2631990506854], 'type': 'Point'}, 'properties': {}}"
06,1014993,06-144443,00,Lorne Atkinson Ltd,Ace Cycle Shop,Issued,2006-01-11,2006-12-31,Retail Dealer *Historic*,Sports & Leisure Equipment,,,3155,W Broadway,Vancouver,BC,CA,V6K 2H2,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.175278348476, 49.2644745946236], 'type': 'Point'}, 'properties': {}}"
06,1015000,06-144450,00,BSP Bicycle Sports Pacific Inc,,Issued,2006-01-18,2006-12-31,Retail Dealer *Historic*,Sports & Leisure Equipment,,,999,Pacific St,Vancouver,BC,CA,V6Z 2K2,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.131555511036, 49.2768286157044], 'type': 'Point'}, 'properties': {}}"
06,1015014,06-144464,00,Best Built-In Centre Ltd,,Issued,2006-02-14,2006-12-31,Retail Dealer *Historic*,,103,Unit,610,SE Marine Dr,Vancouver,BC,,V5X 2T4,,000,106.0,2025-04-22T14:21:40+00:00,
06,1015017,06-144467,00,Beefway Meats Ltd,,Issued,2006-01-11,2006-12-31,Retail Dealer - Food *Historic*,Butcher/Seafood,,,2519,KINGSWAY,Vancouver,BC,CA,V5R 5H3,,000,60.0,2025-04-22T14:21:40+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.053521260431, 49.2401083558278], 'type': 'Point'}, 'properties': {}}"
